UniqueCode,QualQuantInc,CADIMA Ref,Author,Study,StudyType,PubYear,Journal ,Study ID,Fire,fire.sa,Grazing,grazing.sa,Tourism,tourism.sa,Elevation_Stated,Elevation_Est,Elev_Est_Lower,elev.lower.sa,Elev_Est_Upper,elev.upper.sa,Slope,Slope_New,Landform,Aspect,Temperature,Rainfall ,Snow,Bare ground,bareground.sa,Study site,Studysite,site.map,coord.x.map,coord.y.map,studysite.sa,Studysite.aggregate,StudySite.LatLong,Loc.y,Loc.x,Studysite.aggregate.2,Loc.y.2,Loc.x.2,Study design,Independence?,Study details ,Sampling method ,Scale,N,r,Other? ,Reason for study,Initial ES?,Aggregate.InitialES,Aggregate.InitialES2,Treatment ,TreatmentAggregate1,TreatmentAggregate2,Treatment_Thematic,Treatment_Thematic1,TimeSinceFire,TimeSinceGrazing,Response ,Family,Form.Category,Alpine.Zone,Region,Groundwater Association,Ecosystem Types,Seeder.Resprouter,Old.Response ,Response.Level,Metric,Metric-Notes,Metric.Aggregate,Metric.Aggregate2,Metric.Aggregate.Old,QualDirection,Calc notes,NT.C.Level,NT.C.Year,NT.C.TimeSince,NT.C.Mean,NT.C.SE,NT.C.SD,NT.C.N,NT.C.SDInterpolated?,NT.C.SDInterpolated,NT.C.Imputation / Notes,NT.E.Level ,NT.E.Year,NT.E.TimeSince,NT.E.Mean,NT.E.SE,NT.E.SD,NT.E.N,NT.E.SDInterpolated,NT.E.Imputation / Notes,NT.Change,T.C.InitialYr.Level ,T.C.InitialYr.Year,T.C.InitialYr.TimeSince,T.C.InitialYr.Mean,T.C.InitialYr.SE,T.C.InitialYr.SD,T.C.InitialYr.N,T.C.InitialYr.SDInterpolated?,T.C.InitialYr.Imputation / Notes,T.C.FinalYr.Year,T.C.FinalYr.TimeSince,T.C.FinalYr.Mean,T.C.FinalYr.SE,T.C.FinalYr.SD,T.C.FinalYr.N,T.C.FinalYr.SDInterpolated?,T.C.FinalYr.Imputation / Notes,T.C.FinalYr.Level,C.Change.Mean,C.Change.SD,C.Change.Time,C.Change.Imputation / Notes,T.E.Initial.Level ,T.E.Initial.Year,T.E.InitialYr.TimeSince,T.E.Initial.Mean,T.E.Initial.SE,T.E.Initial.SD,T.E.Initial.SD.Interpolated,T.E.Initial.SD Calculation Notes,T.E.Initial.N,T.E.Initial.Imputation / Notes,T.E.Final.Year,T.E.FinalYr.TimeSince,T.E.Final.Mean,T.E.Final.SE,T.E.Final.SD,T.E.Final.SD.Interpolated,T.E.Final.SD Calculation Notes,T.E.Final.n,T.E.Final.Level,T.E.Final.Imputation / Notes,E.Change.Mean,E.Change.Time,E.Change.SD,E.Change.Imputation / Notes,Abs.Change,C.E.Sig,C.E.SigState,BACITime.sig,w.time.reason,w.time,mean.c.,sd.c.,n.c.,mean.e.,sd.e.,n.e.,bias.BACITime,bias.differentN,bias.timelag,timespan,sa.timespan,Require.Hedges.g,Exclude?,d.stat,d.stat2,d.IG.t2.MD,d.IGPP.Md.e. ,d.IG.t2.s.pooled,d.IG.t2,SE.d.IG.t2,d.IG (MD),"d.IG (SD, pooled)",d.IG.raw.score,SE.d.IG [ (n1 + n2) / (n1 * n2) ],SE.d.IG [ (SMD ^ 2) / (2 (n1 + n2)) ],"d.RM (SD, pooled)",d.RM (SD.d),d.RM (r ),d.RM (MD),d.RM.raw.score,SE.d.RM ( (2 (1-r)) / n),SE.d.RM ( SMD ^2 / 2n ),SE.d.RM,SD(diff) ^2,r,d(IG).from.d(RM),,initial.TE,initial.se.TE,Require Hedges g transformation? ,n,Hedges g corrected TE,TE,se.TE.raw,se.TE
246,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Orites milligan,Proteaceae,Tall,Alpine Subalpine,"Alpine, Subalpine",Dry,Heathland,Seeder / Soil seed bank,Orites milligan,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,0.366666667,,0.760701431,98,No,Stated,Stated,Burnt,1981,10,0,,0,98,Stated,Stated,-0.366666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,Not Significant,,Partial burnt 1971. ,10,0.366666667,0.760701431,98,0,0,98,,No,6,0,No time frame ,No,No,d(IG).imputedSD,d(IG),,,,,,-0.366666667,7.492040221,-0.04894083,0.020408163,6.11022E-06,,,,,,,,,,,,,-0.04894083,6.11022E-06,No,NA,,-0.04894083,6.11022E-06,6.11022E-06
247,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Pimelea sericea,Thymelaeaceae,Dwarf,Subalpine,"Subalpine, Nonalpine",Dry,,Resprouter,Pimelea sericea,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,0.366666667,,0.898146239,98,No,Stated,Stated,Burnt,1981,10,0.016666667,,0.040824829,98,Stated,Stated,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,Not Significant,,Partial burnt 1971. ,10,0.366666667,0.898146239,98,0.016666667,0.040824829,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,-0.35,8.845761697,-0.039566971,0.020408163,3.99374E-06,,,,,,,,,,,,,-0.039566971,3.99374E-06,No,NA,,-0.039566971,3.99374E-06,3.99374E-06
248,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Ozothamnus hookeri,Asteraceae,Dwarf,Subalpine,Subalpine,Both,"Bogs, Fjaeldmark, Heathland",Resprouter,Helichrysum hooker,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Promote,,Unburnt,1981,Unburnt,0.45,,0.731436942,98,No,Stated,Stated,Burnt,1981,10,0.75,,1.441873781,98,Stated,Stated,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,Not Significant,,Partial burnt 1971. ,10,0.45,0.731436942,98,0.75,1.441873781,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,0.3,7.27560994,0.041233656,0.020408163,4.33728E-06,,,,,,,,,,,,,0.041233656,4.33728E-06,No,NA,,0.041233656,4.33728E-06,4.33728E-06
249,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Lissanthe montana, Ericaceae,Dwarf,Alpine Subalpine,"Alpine, Subalpine",Dry,,Fire killed,Lissanthe montana,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,0.55,,1.298845641,98,No,Stated,Stated,Burnt,1981,10,0.2,,0.4,98,Stated,Stated,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,Not Significant,,Partial burnt 1971. ,10,0.55,1.298845641,98,0.2,0.4,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,-0.35,12.79527256,-0.027353853,0.020408163,1.90876E-06,,,,,,,,,,,,,-0.027353853,1.90876E-06,No,NA,,-0.027353853,1.90876E-06,1.90876E-06
250,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Leucopogon milliganii,Ericaceae,Mat,Subalpine,"Subalpine, Montane",Dry,,Fire killed,Leucopogon milliganii,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,0.6,,1.058300524,98,No,Stated,Stated,Burnt,1981,10,0.033333333,,0.051639778,98,Stated,Stated,-0.566666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,Not Significant,,Partial burnt 1971. ,10,0.6,1.058300524,98,0.033333333,0.051639778,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,-0.566666667,10.42311534,-0.054366343,0.020408163,7.54005E-06,,,,,,,,,,,,,-0.054366343,7.54005E-06,No,NA,,-0.054366343,7.54005E-06,7.54005E-06
251,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Montitega dealbata,Ericaceae,Mat,Alpine Subalpine,"Alpine, Subalpine, Montane",Dry,Heathland,Fire killed,Cyathodes petiolaris,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,0.6,,0.715541753,98,No,Stated,Stated,Burnt,1981,10,0.283333333,,0.426223728,98,Stated,Stated,-0.316666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,Not Significant,,Partial burnt 1971. ,10,0.6,0.715541753,98,0.283333333,0.426223728,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,-0.316666667,7.053710607,-0.044893629,0.020408163,5.14142E-06,,,,,,,,,,,,,-0.044893629,5.14142E-06,No,NA,,-0.044893629,5.14142E-06,5.14142E-06
252,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Bellendena montana,Proteaceae,Tall,Alpine Subalpine,"Alpine, Subalpine",Both,"Bogs, Fjaeldmark, Heathland",Fire killed,Bellendena montana,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,0.633333333,,1.132548748,98,No,Stated,Stated,Burnt,1981,10,0.066666667,,0.081649658,98,Stated,Stated,-0.566666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,Not Significant,,Partial burnt 1971. ,10,0.633333333,1.132548748,98,0.066666667,0.081649658,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,-0.566666667,11.15446099,-0.050801797,0.020408163,6.58373E-06,,,,,,,,,,,,,-0.050801797,6.58373E-06,No,NA,,-0.050801797,6.58373E-06,6.58373E-06
253,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Olearia ledifolia,Asteraceae,Tall,Alpine Subalpine,"Alpine, Subalpine",Dry,,Fire killed,Olearia ledifolia,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Promote,,Unburnt,1981,Unburnt,0.766666667,,0.956382071,98,No,Stated,Stated,Burnt,1981,10,1.183333333,,1.926049497,98,Stated,Stated,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,Not Significant,,Partial burnt 1971. ,10,0.766666667,0.956382071,98,1.183333333,1.926049497,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,0.416666667,9.517221233,0.043780286,0.020408163,4.88958E-06,,,,,,,,,,,,,0.043780286,4.88958E-06,No,NA,,0.043780286,4.88958E-06,4.88958E-06
254,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Trochocarpa cunninghamii,Ericaceae,Mat,Non-alpine,"Montane, Nonalpine",Both,,Fire killed,Trochocarpa cunninghamii,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,0.983333333,,1.284393501,98,No,Stated,Stated,Burnt,1981,10,0.066666667,,0.081649658,98,Stated,Stated,-0.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,Not Significant,,Partial burnt 1971. ,10,0.983333333,1.284393501,98,0.066666667,0.081649658,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,-0.916666667,12.64994071,-0.072464108,0.020408163,1.33955E-05,,,,,,,,,,,,,-0.072464108,1.33955E-05,No,NA,,-0.072464108,1.33955E-05,1.33955E-05
255,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Bauera rubioides,Cunoniaceae,Tall,Subalpine,"Subalpine, Non-alpine",Dry,,Resprouter,Bauera rubioides,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Promote,,Unburnt,1981,Unburnt,1.183333333,,1.878740713,98,No,Stated,Stated,Burnt,1981,10,2.716666667,,4.66622617,98,Stated,Stated,1.533333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,Not Significant,,Partial burnt 1971. ,10,1.183333333,1.878740713,98,2.716666667,4.66622617,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,1.533333333,18.79533187,0.081580541,0.020408163,1.6978E-05,,,,,,,,,,,,,0.081580541,1.6978E-05,No,NA,,0.081580541,1.6978E-05,1.6978E-05
256,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Richea pandanifo,Ericaceae,Tall,Alpine Subalpine,"Alpine, Subalpine, Montane, Nonalpine",Dry,,Fire killed,Richea pandanifo,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,1.283333333,,2.1207703,98,No,Stated,Stated,Burnt,1981,10,0.066666667,,0.081649658,98,Stated,Stated,-1.216666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,Not Significant,,Partial burnt 1971. ,10,1.283333333,2.1207703,98,0.066666667,0.081649658,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,-1.216666667,20.88724491,-0.058249265,0.020408163,8.65555E-06,,,,,,,,,,,,,-0.058249265,8.65555E-06,No,NA,,-0.058249265,8.65555E-06,8.65555E-06
257,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Tasmannia lanceolata,Winteraceae,Tall,Subalpine,"Subalpine, Montane, Nonalpine",Both,"Heathland, rainforest, forest",Both,Drimys lanceolata,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,1.583333333,,2.320703916,98,No,Stated,Stated,Burnt,1981,10,1.383333333,,1.996413451,98,Stated,Stated,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,Not Significant,,Partial burnt 1971. ,10,1.583333333,2.320703916,98,1.383333333,1.996413451,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,-0.2,22.89983624,-0.008733687,0.020408163,1.94585E-07,,,,,,,,,,,,,-0.008733687,1.94585E-07,No,NA,,-0.008733687,1.94585E-07,1.94585E-07
258,Quant+Qual,Manual3,Kirkpatrick & Dickinson 1987,Kirkpatrick & Dickinson 1987,Published Paper,1987,Australian Journal of Botany,1,Partial 1971,Burnt < 20 ya,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1200-1600,1200,800 - 1200,1600,1200 - 1600,Summit,Summit,Peak,Summit,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Mt Read and Mt Field, Tasmania","Mt Read and Mt Field, Tasmania",Central East Plateau,-41.83718506,146.5358377,Tasmania,"Multiple, Tasmania","-42.101915231326544, 146.67128556749628",-42.10191523,146.6712856,Tasmania,-42.10191523,146.6712856,CI,1 Impact control,"paired 5m2 quadrats on each summit, 3-10 replicates, 6 sited","Field, observational",Multiple sites,98,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,"Fire (3 - 15 years ago, median: 9 years)",Fire ( < 20 ya),Fire ,Fire,Fire,9,NA,Prosphaera hookeriana,Podocarpaceae,Tall,Alpine Subalpine,"Alpine, Subalpine, Montane, Nonalpine",Both,,Fire killed,Microstrobus niphophilus,Species,Mean percentage cover,Mean percentage cover Table 1,Cover-abundance,Cover,Cover,Reduce,,Unburnt,1981,Unburnt,1.666666667,,4.082482905,98,No,Stated,Stated,Burnt,1981,10,0.05,,0.122474487,98,Stated,Stated,-1.616666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,Not Significant,,Partial burnt 1971. ,10,1.666666667,4.082482905,98,0.05,0.122474487,98,,No,6,0,No time frame ,No,No,d(IG),d(IG),,,,,,-1.616666667,40.20788687,-0.0402077,0.020408163,4.12413E-06,,,,,,,,,,,,,-0.0402077,4.12413E-06,No,NA,,-0.0402077,4.12413E-06,4.12413E-06
